#	profile	energy	nuELumNum	nuEBarLumNum	nuMuLumNum	nuMuBarLumNum	nuELumEnergy	nuEBarLumEnergy	nuMuLumEnergy	nuMuBarLumEnergy
66	7.68	2.2733178e+49	1.6737824e+49	4.3350911e+48	4.1011176e+48	1.7459081e+50	1.2854649e+50	3.32935e+49	3.1496583e+49
66	7.7	2.202666e+49	1.6229024e+49	4.201357e+48	3.9750996e+48	1.6960528e+50	1.2496349e+50	3.2350449e+49	3.0608267e+49
66	7.72	2.1334655e+49	1.5738375e+49	4.0710426e+48	3.8526433e+48	1.6470354e+50	1.2150025e+50	3.1428449e+49	2.9742406e+49
66	7.74	2.0671595e+49	1.5265693e+49	3.9459557e+48	3.734986e+48	1.5999814e+50	1.1815646e+50	3.0541697e+49	2.8908791e+49
66	7.76	2.0025413e+49	1.4803388e+49	3.8239081e+48	3.6201144e+48	1.553972e+50	1.1487429e+50	2.9673527e+49	2.8092088e+49
66	7.78	1.9378619e+49	1.4348304e+49	3.7024142e+48	3.506102e+48	1.5076565e+50	1.116298e+50	2.8804782e+49	2.7277474e+49
66	7.8	1.8775973e+49	1.3911166e+49	3.5880673e+48	3.3982143e+48	1.4645259e+50	1.085071e+50	2.7986925e+49	2.6506071e+49
66	7.82	1.8198625e+49	1.3485909e+49	3.4779552e+48	3.2940377e+48	1.4231325e+50	1.0545981e+50	2.7197609e+49	2.5759374e+49
66	7.84	1.761672e+49	1.3083469e+49	3.3692603e+48	3.1923465e+48	1.3811508e+50	1.025744e+50	2.6415001e+49	2.5027997e+49
66	7.86	1.7073773e+49	1.2675533e+49	3.265009e+48	3.0933641e+48	1.3419986e+50	9.962969e+49	2.5662971e+49	2.4313842e+49
66	7.88	1.6537479e+49	1.2287847e+49	3.1633672e+48	2.9975219e+48	1.3031533e+50	9.6828238e+49	2.4927334e+49	2.3620473e+49
66	7.9	1.599337e+49	1.1908791e+49	3.0614917e+48	2.9020877e+48	1.2634762e+50	9.407945e+49	2.4185784e+49	2.2926493e+49
66	7.92	1.5502416e+49	1.154908e+49	2.9680237e+48	2.8137415e+48	1.2277913e+50	9.1468714e+49	2.3506748e+49	2.2284833e+49
66	7.94	1.5006416e+49	1.1195276e+49	2.8744339e+48	2.7257011e+48	1.1915094e+50	8.8890489e+49	2.2823005e+49	2.1642067e+49
66	7.96	1.4531555e+49	1.0847565e+49	2.784048e+48	2.6402773e+48	1.1567118e+50	8.6346617e+49	2.2161022e+49	2.1016607e+49
66	7.98	1.4066763e+49	1.0516007e+49	2.6963455e+48	2.5577744e+48	1.1225277e+50	8.3917734e+49	2.1516837e+49	2.041104e+49
66	8	1.3616901e+49	1.0191116e+49	2.6111124e+48	2.4774183e+48	1.0893521e+50	8.152893e+49	2.0888899e+49	1.9819346e+49
66	8.02	1.3180619e+49	9.8739951e+48	2.528274e+48	2.3992304e+48	1.0570856e+50	7.9189441e+49	2.0276758e+49	1.9241828e+49
66	8.04	1.2760634e+49	9.570318e+48	2.4486697e+48	2.3241651e+48	1.0259549e+50	7.6945357e+49	1.9687304e+49	1.8686287e+49
66	8.06	1.234711e+49	9.2718705e+48	2.3703387e+48	2.250325e+48	9.9517703e+49	7.4731276e+49	1.910493e+49	1.813762e+49
66	8.08	1.1958419e+49	8.9850192e+48	2.2961591e+48	2.1801198e+48	9.6624024e+49	7.2598955e+49	1.8552966e+49	1.7615368e+49
66	8.1	1.1556724e+49	8.7025113e+48	2.2207155e+48	2.1093275e+48	9.3609464e+49	7.0490342e+49	1.7987796e+49	1.7085553e+49
66	8.12	1.1187724e+49	8.4349793e+48	2.150712e+48	2.0432839e+48	9.0844319e+49	6.8492032e+49	1.7463781e+49	1.6591465e+49
66	8.14	1.0824303e+49	8.1701454e+48	2.0816492e+48	1.9780686e+48	8.8109826e+49	6.6504983e+49	1.6944625e+49	1.6101478e+49
66	8.16	1.0475812e+49	7.919751e+48	2.0157346e+48	1.9159823e+48	8.5482624e+49	6.4625168e+49	1.6448395e+49	1.5634416e+49
66	8.18	1.0142292e+49	7.6789127e+48	1.9525469e+48	1.8564115e+48	8.2963952e+49	6.2813506e+49	1.5971834e+49	1.5185446e+49
66	8.2	9.8010177e+48	7.4240031e+48	1.8871499e+48	1.794385e+48	8.0368345e+49	6.0876826e+49	1.5474629e+49	1.4713957e+49
66	8.22	9.4775719e+48	7.192397e+48	1.8260417e+48	1.7368609e+48	7.7905641e+49	5.9121503e+49	1.5010063e+49	1.4276997e+49
66	8.24	9.177961e+48	6.9686258e+48	1.7686302e+48	1.6824091e+48	7.5626398e+49	5.7421477e+49	1.4573513e+49	1.3863051e+49
66	8.26	8.8765047e+48	6.7519619e+48	1.7116062e+48	1.6286942e+48	7.3319929e+49	5.5771205e+49	1.4137868e+49	1.3453014e+49
66	8.28	8.5827126e+48	6.5429689e+48	1.656221e+48	1.5766183e+48	7.106486e+49	5.4175783e+49	1.371351e+49	1.30544e+49
66	8.3	8.3071015e+48	6.335786e+48	1.6032915e+48	1.5263593e+48	6.8948942e+49	5.2587024e+49	1.330732e+49	1.2668783e+49
66	8.32	8.0323925e+48	6.1353141e+48	1.5510623e+48	1.4770273e+48	6.6829506e+49	5.1045813e+49	1.2904838e+49	1.2288867e+49
66	8.34	7.7649071e+48	5.940128e+48	1.5002077e+48	1.4289943e+48	6.4759325e+49	4.9540668e+49	1.2511733e+49	1.1917812e+49
66	8.36	7.5064584e+48	5.7589547e+48	1.4517193e+48	1.3835215e+48	6.2753992e+49	4.8144861e+49	1.2136373e+49	1.156624e+49
66	8.38	7.257211e+48	5.5737015e+48	1.4040372e+48	1.3383369e+48	6.0815428e+49	4.6707618e+49	1.1765832e+49	1.1215263e+49
66	8.4	7.020952e+48	5.3947913e+48	1.3585508e+48	1.2950885e+48	5.8975996e+49	4.5316247e+49	1.1411826e+49	1.0878744e+49
66	8.42	6.786673e+48	5.2251965e+48	1.3141283e+48	1.2531904e+48	5.7143786e+49	4.3996155e+49	1.106496e+49	1.0551863e+49
66	8.44	6.5543115e+48	5.057266e+48	1.2700935e+48	1.2116701e+48	5.5318389e+49	4.2683325e+49	1.0719589e+49	1.0226495e+49
66	8.46	6.3345272e+48	4.897463e+48	1.2283581e+48	1.1722755e+48	5.35901e+49	4.1432537e+49	1.0391909e+49	9.9174508e+48
66	8.48	6.1207674e+48	4.7397212e+48	1.1875642e+48	1.1336677e+48	5.1904108e+49	4.0192836e+49	1.0070544e+49	9.6135024e+48
66	8.5	5.9183269e+48	4.5884569e+48	1.1487666e+48	1.0968673e+48	5.0305778e+49	3.9001884e+49	9.764516e+48	9.3233724e+48
66	8.52	5.7198086e+48	4.4393845e+48	1.1106562e+48	1.0606866e+48	4.8732769e+49	3.7823556e+49	9.4627905e+48	9.0370496e+48
66	8.54	5.5276373e+48	4.3011677e+48	1.0742961e+48	1.0264322e+48	4.7206023e+49	3.6731973e+49	9.1744891e+48	8.7657308e+48
66	8.56	5.3392712e+48	4.1637149e+48	1.0384837e+48	9.9260669e+47	4.5704161e+49	3.5641399e+49	8.8894207e+48	8.4967133e+48
66	8.58	5.1620794e+48	4.0326286e+48	1.0046397e+48	9.6056193e+47	4.4290641e+49	3.4599953e+49	8.6198083e+48	8.2416214e+48
66	8.6	4.9839778e+48	3.8987865e+48	9.7043988e+47	9.2808942e+47	4.2862209e+49	3.3529564e+49	8.345783e+48	7.981569e+48
66	8.62	4.816645e+48	3.7761895e+48	9.3858336e+47	8.9797874e+47	4.151948e+49	3.2550754e+49	8.0905885e+48	7.7405767e+48
66	8.64	4.6476885e+48	3.650097e+48	9.0621627e+47	8.6728445e+47	4.0156029e+49	3.1536838e+49	7.8297085e+48	7.4933376e+48
66	8.66	4.4935025e+48	3.537607e+48	8.7690409e+47	8.3959949e+47	3.8913732e+49	3.0635676e+49	7.5939894e+48	7.2709316e+48
66	8.68	4.3362243e+48	3.4219332e+48	8.4692301e+47	8.1124206e+47	3.7638427e+49	2.970238e+49	7.3512917e+48	7.041581e+48
66	8.7	4.1859952e+48	3.3086197e+48	8.1803896e+47	7.8379867e+47	3.6418158e+49	2.8784992e+49	7.1169389e+48	6.8190484e+48
66	8.72	4.0424272e+48	3.2016605e+48	7.905518e+47	7.5774019e+47	3.5249966e+49	2.791848e+49	6.8936117e+48	6.6074945e+48
66	8.74	3.9097484e+48	3.0994938e+48	7.6485944e+47	7.3323859e+47	3.4171201e+49	2.7089575e+49	6.6848715e+48	6.4085053e+48
66	8.76	3.7742438e+48	2.9990647e+48	7.3896174e+47	7.0870975e+47	3.3062376e+49	2.6271807e+49	6.4733049e+48	6.2082974e+48
66	8.78	3.6438785e+48	2.9024748e+48	7.1404891e+47	6.8511503e+47	3.1993253e+49	2.5483729e+49	6.2693495e+48	6.01531e+48
66	8.8	3.5170739e+48	2.8045344e+48	6.8946811e+47	6.6166068e+47	3.095025e+49	2.4679903e+49	6.0673194e+48	5.822614e+48
66	8.82	3.3956705e+48	2.7147755e+48	6.6628459e+47	6.3971211e+47	2.9949814e+49	2.394432e+49	5.8766301e+48	5.6422608e+48
66	8.84	3.2761707e+48	2.6238568e+48	6.4324032e+47	6.1778325e+47	2.8961349e+49	2.3194894e+49	5.6862445e+48	5.4612039e+48
66	8.86	3.1648327e+48	2.540512e+48	6.2188914e+47	5.9752452e+47	2.8040418e+49	2.2508936e+49	5.5099378e+48	5.2940672e+48
66	8.88	3.0542451e+48	2.4569975e+48	6.0061796e+47	5.7730989e+47	2.7121696e+49	2.1818137e+49	5.3334875e+48	5.1265118e+48
66	8.9	2.9511595e+48	2.3776568e+48	5.8065948e+47	5.5827808e+47	2.6265319e+49	2.1161146e+49	5.1678694e+48	4.9686749e+48
66	8.92	2.8435499e+48	2.297968e+48	5.6009885e+47	5.3880708e+47	2.5364465e+49	2.0497874e+49	4.9960818e+48	4.8061591e+48
66	8.94	2.7454503e+48	2.2224165e+48	5.4110149e+47	5.2068968e+47	2.4544325e+49	1.9868404e+49	4.8374473e+48	4.6549657e+48
66	8.96	2.6490003e+48	2.1509054e+48	5.2266555e+47	5.0322699e+47	2.3735043e+49	1.9272112e+49	4.6830833e+48	4.5089138e+48
66	8.98	2.5547317e+48	2.0784427e+48	5.0442215e+47	4.8583459e+47	2.294149e+49	1.8664415e+49	4.5297109e+48	4.3627946e+48
66	9	2.467163e+48	2.0107255e+48	4.8744003e+47	4.6962719e+47	2.2204467e+49	1.8096529e+49	4.3869603e+48	4.2266447e+48
66	9.02	2.3796716e+48	1.9445384e+48	4.7060133e+47	4.536199e+47	2.1464638e+49	1.7539736e+49	4.244824e+48	4.0916515e+48
66	9.04	2.2960573e+48	1.8810863e+48	4.5449153e+47	4.3829695e+47	2.0756358e+49	1.7005021e+49	4.1086035e+48	3.9622045e+48
66	9.06	2.2133763e+48	1.8176048e+48	4.384971e+47	4.230518e+47	2.0053189e+49	1.64675e+49	3.9727837e+48	3.8328493e+48
66	9.08	2.1365627e+48	1.7581153e+48	4.2359289e+47	4.0882368e+47	1.9399989e+49	1.5963687e+49	3.8462235e+48	3.712119e+48
66	9.1	2.0645932e+48	1.7003192e+48	4.0944882e+47	3.9523273e+47	1.8787798e+49	1.5472905e+49	3.7259843e+48	3.5966178e+48
66	9.12	1.9887635e+48	1.6444774e+48	3.9498761e+47	3.8155156e+47	1.8137523e+49	1.4997634e+49	3.602287e+48	3.4797502e+48
66	9.14	1.9162927e+48	1.5863306e+48	3.8074952e+47	3.6787248e+47	1.7514915e+49	1.4499061e+49	3.4800506e+48	3.3623545e+48
66	9.16	1.8490155e+48	1.5346281e+48	3.6773075e+47	3.5546152e+47	1.6936982e+49	1.4057193e+49	3.3684137e+48	3.2560276e+48
66	9.18	1.7812485e+48	1.4847481e+48	3.5480927e+47	3.432381e+47	1.6351861e+49	1.3629988e+49	3.2571491e+48	3.1509258e+48
66	9.2	1.7199308e+48	1.4338366e+48	3.4261273e+47	3.3144767e+47	1.5823363e+49	1.3191296e+49	3.1520371e+48	3.0493186e+48
66	9.22	1.6591803e+48	1.3877621e+48	3.3091042e+47	3.2031811e+47	1.5297642e+49	1.2795167e+49	3.0509941e+48	2.953333e+48
66	9.24	1.5994435e+48	1.3402399e+48	3.1920974e+47	3.0909411e+47	1.4778858e+49	1.2383816e+49	2.949498e+48	2.8560296e+48
66	9.26	1.5439893e+48	1.2976861e+48	3.084843e+47	2.9887212e+47	1.4297341e+49	1.2016573e+49	2.8565646e+48	2.7675558e+48
66	9.28	1.4861036e+48	1.2512484e+48	2.9711231e+47	2.8794689e+47	1.3791042e+49	1.1611585e+49	2.7572023e+48	2.6721472e+48
66	9.3	1.4337424e+48	1.2106051e+48	2.8694464e+47	2.7823653e+47	1.3333804e+49	1.1258627e+49	2.6685852e+48	2.5875997e+48
66	9.32	1.3824031e+48	1.16981e+48	2.7689287e+47	2.6859625e+47	1.2883997e+49	1.0902629e+49	2.5806415e+48	2.503317e+48
66	9.34	1.3330865e+48	1.1312927e+48	2.6729571e+47	2.5942054e+47	1.2451028e+49	1.0566274e+49	2.4965419e+48	2.4229878e+48
66	9.36	1.2838101e+48	1.091149e+48	2.5756154e+47	2.5004278e+47	1.2016463e+49	1.0213155e+49	2.410776e+48	2.3404004e+48
66	9.38	1.2388604e+48	1.0547271e+48	2.4869928e+47	2.4151333e+47	1.162051e+49	9.8933405e+48	2.3327992e+48	2.265395e+48
66	9.4	1.1935477e+48	1.019302e+48	2.3987823e+47	2.3307814e+47	1.1219348e+49	9.5814385e+48	2.2548553e+48	2.1909346e+48
66	9.42	1.1510772e+48	9.8554261e+47	2.3156188e+47	2.2510175e+47	1.0843148e+49	9.2838114e+48	2.1813129e+48	2.1204585e+48
66	9.44	1.1094952e+48	9.5190541e+47	2.2336848e+47	2.1721841e+47	1.0473635e+49	8.985987e+48	2.1085985e+48	2.0505418e+48
66	9.46	1.0696172e+48	9.1993311e+47	2.1553587e+47	2.0969433e+47	1.0118579e+49	8.7025672e+48	2.0389694e+48	1.9837084e+48
66	9.48	1.0304466e+48	8.882338e+47	2.0781651e+47	2.0226654e+47	9.7686341e+48	8.4204564e+48	1.9701005e+48	1.9174868e+48
66	9.5	9.9473323e+47	8.5892848e+47	2.0074318e+47	1.9544329e+47	9.4499657e+48	8.1598206e+48	1.9070602e+48	1.8567113e+48
66	9.52	9.5773882e+47	8.2912947e+47	1.9346484e+47	1.8844576e+47	9.1176736e+48	7.8933126e+48	1.8417853e+48	1.7940036e+48
66	9.54	9.2338219e+47	8.0092092e+47	1.8665879e+47	1.8187964e+47	8.8090661e+48	7.6407856e+48	1.7807248e+48	1.7351317e+48
66	9.56	8.9131933e+47	7.7499755e+47	1.8034224e+47	1.7580269e+47	8.5210128e+48	7.4089766e+48	1.7240718e+48	1.6806737e+48
66	9.58	8.5922328e+47	7.4859036e+47	1.7397923e+47	1.6966169e+47	8.231359e+48	7.1714956e+48	1.666721e+48	1.625359e+48
66	9.6	8.2696992e+47	7.225019e+47	1.6762419e+47	1.6354724e+47	7.9389113e+48	6.9360183e+48	1.6091922e+48	1.5700535e+48
66	9.62	7.9819752e+47	6.9784627e+47	1.6183422e+47	1.5791793e+47	7.6786602e+48	6.7132811e+48	1.5568452e+48	1.5191705e+48
66	9.64	7.6963537e+47	6.7426958e+47	1.5616507e+47	1.5244335e+47	7.419285e+48	6.4999588e+48	1.5054313e+48	1.4695539e+48
66	9.66	7.4072934e+47	6.5024566e+47	1.504134e+47	1.468822e+47	7.1554455e+48	6.2813731e+48	1.4529935e+48	1.4188821e+48
66	9.68	7.1365615e+47	6.2774055e+47	1.4502603e+47	1.4167311e+47	6.9081915e+48	6.0765285e+48	1.403852e+48	1.3713957e+48
66	9.7	6.8806523e+47	6.070045e+47	1.3998053e+47	1.3681707e+47	6.6742327e+48	5.8879436e+48	1.3578111e+48	1.3271256e+48
66	9.72	6.6328191e+47	5.8625826e+47	1.350362e+47	1.3203029e+47	6.4471002e+48	5.6984303e+48	1.3125518e+48	1.2833344e+48
66	9.74	6.3982956e+47	5.6663285e+47	1.3035798e+47	1.2750142e+47	6.23194e+48	5.519004e+48	1.2696867e+48	1.2418638e+48
66	9.76	6.1767944e+47	5.4746825e+47	1.2588459e+47	1.2314454e+47	6.0285514e+48	5.3432901e+48	1.2286336e+48	1.2018907e+48
66	9.78	5.9447756e+47	5.283907e+47	1.2128588e+47	1.1870679e+47	5.8139905e+48	5.1676611e+48	1.1861759e+48	1.1609524e+48
66	9.8	5.7267848e+47	5.1013363e+47	1.1693613e+47	1.1449526e+47	5.6122491e+48	4.9993096e+48	1.1459741e+48	1.1220536e+48
66	9.82	5.5199991e+47	4.9246002e+47	1.1277895e+47	1.1045536e+47	5.4206391e+48	4.8359574e+48	1.1074893e+48	1.0846716e+48
66	9.84	5.3243697e+47	4.7576691e+47	1.0884842e+47	1.0663682e+47	5.2391798e+48	4.6815464e+48	1.0710684e+48	1.0493064e+48
66	9.86	5.1313958e+47	4.5914776e+47	1.0495791e+47	1.0285083e+47	5.0595563e+48	4.5271969e+48	1.0348849e+48	1.0141092e+48
66	9.88	4.9461547e+47	4.4335563e+47	1.0123736e+47	9.9236903e+46	4.8868009e+48	4.3803537e+48	1.0002251e+48	9.8046061e+47
66	9.9	4.7675491e+47	4.2866539e+47	9.7696928e+46	9.5820195e+46	4.7198736e+48	4.2437874e+48	9.6719959e+47	9.4861993e+47
66	9.92	4.5958923e+47	4.1344823e+47	9.4198284e+46	9.2397595e+46	4.5591252e+48	4.1014064e+48	9.3444698e+47	9.1658414e+47
66	9.94	4.4242782e+47	3.9895392e+47	9.0763324e+46	8.906672e+46	4.3977326e+48	3.965602e+48	9.0218744e+47	8.853232e+47
66	9.96	4.2659078e+47	3.8574475e+47	8.7607997e+46	8.6013948e+46	4.2488441e+48	3.8420178e+48	8.7257565e+47	8.5669892e+47
66	9.98	4.1123857e+47	3.7235157e+47	8.4497868e+46	8.2980271e+46	4.1041609e+48	3.7160686e+48	8.4328872e+47	8.2814311e+47
66	10	3.9645368e+47	3.5926215e+47	8.1485972e+46	8.0034542e+46	3.9645368e+48	3.5926215e+48	8.1485972e+47	8.0034542e+47
66	10.02	3.8144334e+47	3.4609126e+47	7.8438465e+46	7.7058822e+46	3.8220622e+48	3.4678344e+48	7.8595342e+47	7.7212939e+47
66	10.04	3.677707e+47	3.344704e+47	7.5695418e+46	7.4395847e+46	3.6924179e+48	3.3580829e+48	7.5998199e+47	7.469343e+47
66	10.06	3.5452126e+47	3.2291043e+47	7.3011171e+46	7.1777533e+46	3.5664838e+48	3.248479e+48	7.3449238e+47	7.2208198e+47
66	10.08	3.4142859e+47	3.1168319e+47	7.0375801e+46	6.9214962e+46	3.4416002e+48	3.1417665e+48	7.0938807e+47	6.9768682e+47
66	10.1	3.2897803e+47	3.008416e+47	6.7855269e+46	6.6757223e+46	3.3226781e+48	3.0385002e+48	6.8533822e+47	6.7424795e+47
66	10.12	3.1665739e+47	2.8998092e+47	6.5349488e+46	6.4308417e+46	3.2045728e+48	2.9346069e+48	6.6133682e+47	6.5080118e+47
66	10.14	3.0555135e+47	2.8039445e+47	6.3108513e+46	6.2126744e+46	3.0982907e+48	2.8431997e+48	6.3992032e+47	6.2996519e+47
66	10.16	2.9452727e+47	2.704546e+47	6.0847026e+46	5.9907571e+46	2.992397e+48	2.7478187e+48	6.1820579e+47	6.0866092e+47
66	10.18	2.8352817e+47	2.6078665e+47	5.8612449e+46	5.7724942e+46	2.8863167e+48	2.6548081e+48	5.9667473e+47	5.8763991e+47
66	10.2	2.7346861e+47	2.5174374e+47	5.6551208e+46	5.5703378e+46	2.7893798e+48	2.5677861e+48	5.7682232e+47	5.6817445e+47
66	10.22	2.6352184e+47	2.4297307e+47	5.4528004e+46	5.3726071e+46	2.6931932e+48	2.4831848e+48	5.572762e+47	5.4908045e+47
66	10.24	2.5375461e+47	2.3477313e+47	5.2577343e+46	5.1836575e+46	2.5984472e+48	2.4040768e+48	5.3839199e+47	5.3080652e+47
66	10.26	2.4433716e+47	2.2598785e+47	5.0619757e+46	4.990366e+46	2.5068993e+48	2.3186353e+48	5.1935871e+47	5.1201155e+47
66	10.28	2.355223e+47	2.1824937e+47	4.8829766e+46	4.8155675e+46	2.4211692e+48	2.2436035e+48	5.0196999e+47	4.9504034e+47
66	10.3	2.2710612e+47	2.1066831e+47	4.710391e+46	4.6462411e+46	2.339193e+48	2.1698836e+48	4.8517027e+47	4.7856284e+47
66	10.32	2.1868331e+47	2.0320257e+47	4.538729e+46	4.4783141e+46	2.2568117e+48	2.0970505e+48	4.6839683e+47	4.6216202e+47
66	10.34	2.1107526e+47	1.9621378e+47	4.3815303e+46	4.3235321e+46	2.1825182e+48	2.0288505e+48	4.5305023e+47	4.4705322e+47
66	10.36	2.0319969e+47	1.8906989e+47	4.2195958e+46	4.1644531e+46	2.1051488e+48	1.9587641e+48	4.3715013e+47	4.3143734e+47
66	10.38	1.9573443e+47	1.8257895e+47	4.0685504e+46	4.0172101e+46	2.0317234e+48	1.8951695e+48	4.2231553e+47	4.169864e+47
66	10.4	1.8835668e+47	1.7599928e+47	3.9178358e+46	3.8696101e+46	1.9589094e+48	1.8303925e+48	4.0745492e+47	4.0243945e+47
66	10.42	1.8164711e+47	1.699115e+47	3.7798626e+46	3.7340635e+46	1.8927629e+48	1.7704779e+48	3.9386168e+47	3.8908941e+47
66	10.44	1.747765e+47	1.6377561e+47	3.6394336e+46	3.5965018e+46	1.8246666e+48	1.7098173e+48	3.7995687e+47	3.7547478e+47
66	10.46	1.6813558e+47	1.5776054e+47	3.5029631e+46	3.4624737e+46	1.7586981e+48	1.6501753e+48	3.6640994e+47	3.6217475e+47
66	10.48	1.6226125e+47	1.5242864e+47	3.3821483e+46	3.3437757e+46	1.7004979e+48	1.5974521e+48	3.5444914e+47	3.504277e+47
66	10.5	1.5623679e+47	1.4696559e+47	3.2582905e+46	3.2221089e+46	1.6404863e+48	1.5431387e+48	3.421205e+47	3.3832143e+47
66	10.52	1.5045016e+47	1.4157759e+47	3.1380939e+46	3.103468e+46	1.5827356e+48	1.4893962e+48	3.3012748e+47	3.2648483e+47
66	10.54	1.4525871e+47	1.3673504e+47	3.0301839e+46	2.9969196e+46	1.5310268e+48	1.4411873e+48	3.1938138e+47	3.1587532e+47
66	10.56	1.3967924e+47	1.317418e+47	2.9160538e+46	2.8850773e+46	1.4750128e+48	1.3911934e+48	3.0793528e+47	3.0466416e+47
66	10.58	1.3444921e+47	1.2700953e+47	2.8086195e+46	2.7795855e+46	1.4224726e+48	1.3437609e+48	2.9715194e+47	2.9408015e+47
66	10.6	1.2949973e+47	1.2251715e+47	2.7068262e+46	2.6795761e+46	1.3726971e+48	1.2986817e+48	2.8692357e+47	2.8403506e+47
66	10.62	1.2493669e+47	1.1814511e+47	2.6109679e+46	2.5844632e+46	1.3268276e+48	1.254701e+48	2.7728479e+47	2.7446999e+47
66	10.64	1.2023424e+47	1.1394811e+47	2.5148769e+46	2.4903448e+46	1.2792923e+48	1.2124079e+48	2.675829e+47	2.6497268e+47
66	10.66	1.1568708e+47	1.0970916e+47	2.420382e+46	2.3970527e+46	1.2332243e+48	1.1694996e+48	2.5801273e+47	2.5552582e+47
66	10.68	1.1140725e+47	1.0580147e+47	2.332159e+46	2.310282e+46	1.1898294e+48	1.1299596e+48	2.4907459e+47	2.4673812e+47
66	10.7	1.0737846e+47	1.0194269e+47	2.2475362e+46	2.2263227e+46	1.1489495e+48	1.0907868e+48	2.4048637e+47	2.3821653e+47
66	10.72	1.035522e+47	9.8431103e+46	2.1685056e+46	2.1485201e+46	1.1100796e+48	1.0551814e+48	2.3246381e+47	2.3032136e+47
66	10.74	9.9417838e+46	9.4736585e+46	2.0839833e+46	2.0657143e+46	1.0677476e+48	1.0174709e+48	2.2381981e+47	2.2185772e+47
66	10.76	9.5852639e+46	9.1478942e+46	2.0104703e+46	1.9934016e+46	1.0313744e+48	9.8431341e+47	2.163266e+47	2.1449001e+47
66	10.78	9.2402918e+46	8.8178554e+46	1.9380432e+46	1.9215573e+46	9.9610346e+47	9.5056481e+47	2.0892106e+47	2.0714388e+47
66	10.8	8.8884085e+46	8.5002462e+46	1.8658285e+46	1.8506801e+46	9.5994812e+47	9.1802659e+47	2.0150948e+47	1.9987346e+47
66	10.82	8.5678327e+46	8.1871467e+46	1.7979643e+46	1.7831078e+46	9.270395e+47	8.8584927e+47	1.9453974e+47	1.9293226e+47
66	10.84	8.2543479e+46	7.9024632e+46	1.7334785e+46	1.719746e+46	8.9477131e+47	8.5662701e+47	1.8790907e+47	1.8642046e+47
66	10.86	7.9508773e+46	7.6190808e+46	1.670372e+46	1.6574234e+46	8.6346527e+47	8.2743217e+47	1.814024e+47	1.7999618e+47
66	10.88	7.6480136e+46	7.3330175e+46	1.6071079e+46	1.594815e+46	8.3210388e+47	7.978323e+47	1.7485334e+47	1.7351587e+47
66	10.9	7.3719386e+46	7.0792733e+46	1.5500526e+46	1.5386311e+46	8.035413e+47	7.7164079e+47	1.6895573e+47	1.6771079e+47
66	10.92	7.0897142e+46	6.8099185e+46	1.4908565e+46	1.4799372e+46	7.7419679e+47	7.436431e+47	1.6280153e+47	1.6160914e+47
66	10.94	6.8309767e+46	6.5691989e+46	1.4371299e+46	1.4269138e+46	7.4730885e+47	7.1867036e+47	1.5722201e+47	1.5610437e+47
66	10.96	6.575756e+46	6.3227425e+46	1.3833468e+46	1.3734727e+46	7.2070286e+47	6.9297258e+47	1.516148e+47	1.5053261e+47
66	10.98	6.3296843e+46	6.1049259e+46	1.3332216e+46	1.3244502e+46	6.9499933e+47	6.7032086e+47	1.4638773e+47	1.4542463e+47
66	11	6.0960222e+46	5.875591e+46	1.2836585e+46	1.275056e+46	6.7056244e+47	6.4631501e+47	1.4120244e+47	1.4025616e+47
66	11.02	5.8625147e+46	5.6564946e+46	1.2350094e+46	1.2269693e+46	6.4604912e+47	6.233457e+47	1.3609804e+47	1.3521202e+47
66	11.04	5.6470851e+46	5.4512e+46	1.1898506e+46	1.182206e+46	6.2343819e+47	6.0181248e+47	1.3135951e+47	1.3051554e+47
66	11.06	5.4383687e+46	5.2538906e+46	1.1462377e+46	1.1390383e+46	6.0148358e+47	5.810803e+47	1.2677389e+47	1.2597763e+47
66	11.08	5.2375378e+46	5.0630083e+46	1.1041828e+46	1.0973716e+46	5.8031918e+47	5.6098132e+47	1.2234345e+47	1.2158877e+47
66	11.1	5.0372055e+46	4.8739855e+46	1.0623533e+46	1.0559835e+46	5.5912981e+47	5.4101239e+47	1.1792122e+47	1.1721417e+47
66	11.12	4.859851e+46	4.7084175e+46	1.0254766e+46	1.0195668e+46	5.4041543e+47	5.2357602e+47	1.14033e+47	1.1337582e+47
66	11.14	4.6793149e+46	4.5310999e+46	9.8717143e+45	9.8138722e+45	5.2127568e+47	5.0476453e+47	1.099709e+47	1.0932654e+47
66	11.16	4.4969827e+46	4.3624156e+46	9.4939343e+45	9.4414184e+45	5.0186327e+47	4.8684559e+47	1.0595231e+47	1.0536623e+47
66	11.18	4.3297935e+46	4.2047702e+46	9.1449344e+45	9.096143e+45	4.8407091e+47	4.7009331e+47	1.0224037e+47	1.0169488e+47
66	11.2	4.1707866e+46	4.0540202e+46	8.8122988e+45	8.7667297e+45	4.671281e+47	4.5405026e+47	9.8697746e+46	9.8187373e+46
66	11.22	4.0056961e+46	3.8945039e+46	8.4643171e+45	8.4209234e+45	4.494391e+47	4.3696333e+47	9.4969637e+46	9.4482761e+46
66	11.24	3.8609908e+46	3.7566575e+46	8.1610273e+45	8.1203104e+45	4.3397536e+47	4.222483e+47	9.1729947e+46	9.1272289e+46
66	11.26	3.7145826e+46	3.6162862e+46	7.8533798e+45	7.8150188e+45	4.18262e+47	4.0719383e+47	8.8429057e+46	8.7997112e+46
