#	profile	energy	nuELumNum	nuEBarLumNum	nuELumEnergy	nuEBarLumEnergy
63	19.43	3.8672157e+40	4.6605824e+39	7.5140001e+41	9.0555116e+40
63	19.44	3.7999843e+40	4.5819611e+39	7.3871695e+41	8.9073323e+40
63	19.45	3.7339196e+40	4.5046607e+39	7.2624737e+41	8.7615651e+40
63	19.46	3.6690016e+40	4.4286592e+39	7.1398771e+41	8.6181709e+40
63	19.47	3.6052103e+40	4.3539348e+39	7.0193445e+41	8.4771111e+40
63	19.48	3.5425263e+40	4.2804662e+39	6.9008412e+41	8.3383481e+40
63	19.49	3.4809303e+40	4.2082323e+39	6.7843331e+41	8.2018447e+40
63	19.5	3.4204034e+40	4.1372125e+39	6.6697867e+41	8.0675643e+40
63	19.51	3.3609273e+40	4.0673864e+39	6.5571691e+41	7.9354709e+40
63	19.52	3.3024836e+40	3.9987342e+39	6.446448e+41	7.8055291e+40
63	19.53	3.2450544e+40	3.931236e+39	6.3375913e+41	7.6777039e+40
63	19.54	3.1886222e+40	3.8648727e+39	6.2305678e+41	7.5519612e+40
63	19.55	3.1331698e+40	3.7996252e+39	6.1253469e+41	7.4282673e+40
63	19.56	3.07868e+40	3.7354749e+39	6.0218981e+41	7.3065889e+40
63	19.57	3.0251363e+40	3.6724033e+39	5.9201917e+41	7.1868932e+40
63	19.58	2.9725221e+40	3.6103924e+39	5.8201983e+41	7.0691484e+40
63	19.59	2.9208216e+40	3.5494245e+39	5.7218894e+41	6.9533226e+40
63	19.6	2.8700187e+40	3.4894821e+39	5.6252366e+41	6.8393849e+40
63	19.61	2.8200979e+40	3.430548e+39	5.530212e+41	6.7273047e+40
63	19.62	2.771044e+40	3.3726053e+39	5.4367883e+41	6.6170516e+40
63	19.63	2.7228419e+40	3.3156374e+39	5.3449386e+41	6.5085963e+40
63	19.64	2.6754768e+40	3.259628e+39	5.2546364e+41	6.4019094e+40
63	19.65	2.6289342e+40	3.204561e+39	5.1658558e+41	6.2969624e+40
63	19.66	2.5832e+40	3.1504207e+39	5.0785711e+41	6.1937271e+40
63	19.67	2.53826e+40	3.0971914e+39	4.9927574e+41	6.0921756e+40
63	19.68	2.4941005e+40	3.0448581e+39	4.9083897e+41	5.9922807e+40
63	19.69	2.4507079e+40	2.9934055e+39	4.8254439e+41	5.8940155e+40
63	19.7	2.408069e+40	2.9428191e+39	4.7438959e+41	5.7973535e+40
63	19.71	2.3661707e+40	2.8930841e+39	4.6637224e+41	5.7022688e+40
63	19.72	2.3250002e+40	2.8441864e+39	4.5849004e+41	5.6087356e+40
63	19.73	2.2845447e+40	2.796112e+39	4.5074068e+41	5.516729e+40
63	19.74	2.244792e+40	2.748847e+39	4.4312195e+41	5.426224e+40
63	19.75	2.2057299e+40	2.7023779e+39	4.3563166e+41	5.3371964e+40
63	19.76	2.1673463e+40	2.6566913e+39	4.2826764e+41	5.2496221e+40
63	19.77	2.1296296e+40	2.6117741e+39	4.2102777e+41	5.1634775e+40
63	19.78	2.092568e+40	2.5676134e+39	4.1390996e+41	5.0787394e+40
63	19.79	2.0561504e+40	2.5241966e+39	4.0691216e+41	4.995385e+40
63	19.8	2.0203654e+40	2.481511e+39	4.0003236e+41	4.9133917e+40
63	19.81	1.9852022e+40	2.4395445e+39	3.9326856e+41	4.8327377e+40
63	19.82	1.9506499e+40	2.398285e+39	3.8661882e+41	4.7534009e+40
63	19.83	1.916698e+40	2.3577206e+39	3.8008122e+41	4.67536e+40
63	19.84	1.8833361e+40	2.3178398e+39	3.7365388e+41	4.5985942e+40
63	19.85	1.8505538e+40	2.2786309e+39	3.6733493e+41	4.5230824e+40
63	19.86	1.8183412e+40	2.2400828e+39	3.6112257e+41	4.4488045e+40
63	19.87	1.7866884e+40	2.2021843e+39	3.5501498e+41	4.3757403e+40
63	19.88	1.7555856e+40	2.1649246e+39	3.4901042e+41	4.3038701e+40
63	19.89	1.7250233e+40	2.1282929e+39	3.4310714e+41	4.2331745e+40
63	19.9	1.6949922e+40	2.0922786e+39	3.3730345e+41	4.1636345e+40
63	19.91	1.665483e+40	2.0568716e+39	3.3159767e+41	4.0952313e+40
63	19.92	1.6364867e+40	2.0220613e+39	3.2598815e+41	4.0279461e+40
63	19.93	1.6079943e+40	1.987838e+39	3.2047327e+41	3.9617612e+40
63	19.94	1.5799972e+40	1.9541918e+39	3.1505144e+41	3.8966584e+40
63	19.95	1.5524867e+40	1.9211128e+39	3.097211e+41	3.8326201e+40
63	19.96	1.5254544e+40	1.8885918e+39	3.044807e+41	3.7696292e+40
63	19.97	1.498892e+40	1.8566192e+39	2.9932873e+41	3.7076685e+40
63	19.98	1.4727913e+40	1.8251858e+39	2.9426371e+41	3.6467212e+40
63	19.99	1.4471444e+40	1.7942826e+39	2.8928416e+41	3.5867709e+40
63	19.99	1.4471444e+40	1.7942826e+39	2.8928416e+41	3.5867709e+40
63	19.99	1.4471444e+40	1.7942826e+39	2.8928416e+41	3.5867709e+40


#	profile	energy	nuELumNum	nuEBarLumNum	nuELumEnergy	nuEBarLumEnergy
64	0	0	0	0	0
64	0.01	7.4757811e+49	3.0186111e+47	7.4757811e+47	3.0186111e+45
64	0.02	1.7049516e+50	1.192336e+48	3.4099031e+48	2.3846719e+46
64	0.03	2.2510371e+50	2.6629033e+48	6.7531114e+48	7.9887098e+46
64	0.04	2.5629818e+50	4.6991641e+48	1.0251927e+49	1.8796656e+47
64	0.05	3.304938e+50	7.2881753e+48	1.652469e+49	3.6440877e+47
64	0.06	3.8426741e+50	1.0417271e+49	2.3056045e+49	6.2503626e+47
64	0.07	4.1732214e+50	1.4074199e+49	2.921255e+49	9.8519391e+47
64	0.08	4.1251764e+50	1.8247295e+49	3.3001412e+49	1.4597836e+48
64	0.09	4.4413109e+50	2.2924191e+49	3.9971798e+49	2.0631772e+48
64	0.1	4.3539443e+50	2.8092447e+49	4.3539443e+49	2.8092447e+48
64	0.11	4.5685303e+50	3.3740437e+49	5.0253833e+49	3.7114481e+48
64	0.12	4.823345e+50	3.9856099e+49	5.788014e+49	4.7827319e+48
64	0.13	4.9068328e+50	4.6427755e+49	6.3788826e+49	6.0356082e+48
64	0.14	5.1697984e+50	5.3443441e+49	7.2377178e+49	7.4820817e+48
64	0.15	5.3760529e+50	6.0891539e+49	8.0640794e+49	9.1337308e+48
64	0.16	5.7025575e+50	6.8760865e+49	9.124092e+49	1.1001738e+49
64	0.17	5.9510507e+50	7.7040499e+49	1.0116786e+50	1.3096885e+49
64	0.18	6.3216979e+50	8.5718122e+49	1.1379056e+50	1.5429262e+49
64	0.19	6.6036779e+50	9.4781984e+49	1.2546988e+50	1.8008577e+49
64	0.2	6.8829548e+50	1.0422027e+50	1.376591e+50	2.0844053e+49
64	0.21	7.239078e+50	1.1402067e+50	1.5202064e+50	2.3944341e+49
64	0.22	7.6180158e+50	1.2417047e+50	1.6759635e+50	2.7317504e+49
64	0.23	8.0162291e+50	1.3465656e+50	1.8437327e+50	3.0971008e+49
64	0.24	8.3704335e+50	1.4546379e+50	2.008904e+50	3.491131e+49
64	0.25	8.7800513e+50	1.5657443e+50	2.1950128e+50	3.9143609e+49
64	0.26	9.1722881e+50	1.6796353e+50	2.3847949e+50	4.3670517e+49
64	0.27	9.6825722e+50	1.7957758e+50	2.6142945e+50	4.8485947e+49
64	0.28	1.0164093e+51	1.9137757e+50	2.8459461e+50	5.358572e+49
64	0.29	1.0672615e+51	2.0349677e+50	3.0950584e+50	5.9014062e+49
64	0.3	1.1206134e+51	2.1615468e+50	3.3618402e+50	6.4846404e+49
64	0.31	1.1733637e+51	2.2902037e+50	3.6374276e+50	7.0996316e+49
64	0.32	1.2306353e+51	2.4198733e+50	3.9380329e+50	7.7435946e+49
64	0.33	1.2911228e+51	2.5547976e+50	4.2607052e+50	8.430832e+49
64	0.34	1.3522982e+51	2.692504e+50	4.5978138e+50	9.1545138e+49
64	0.35	1.4161924e+51	2.8337001e+50	4.9566733e+50	9.9179503e+49
64	0.36	1.47929e+51	2.9782924e+50	5.325444e+50	1.0721853e+50
64	0.37	1.5428854e+51	3.1248981e+50	5.7086759e+50	1.1562123e+50
64	0.38	1.6101787e+51	3.272936e+50	6.1186791e+50	1.2437157e+50
64	0.39	1.6788006e+51	3.4254863e+50	6.5473222e+50	1.3359397e+50
64	0.4	1.7492173e+51	3.5806355e+50	6.9968694e+50	1.4322542e+50
64	0.41	1.8206034e+51	3.7385734e+50	7.4644741e+50	1.5328151e+50
64	0.42	1.8923804e+51	3.8985676e+50	7.9479978e+50	1.6373984e+50
64	0.43	1.9643594e+51	4.0600125e+50	8.4467455e+50	1.7458054e+50
64	0.44	2.0362774e+51	4.2249113e+50	8.9596207e+50	1.858961e+50
64	0.45	2.1109201e+51	4.3914729e+50	9.4991405e+50	1.9761628e+50
64	0.46	2.185995e+51	4.5605743e+50	1.0055577e+51	2.0978642e+50
64	0.47	2.2616391e+51	4.7317351e+50	1.0629704e+51	2.2239155e+50
64	0.48	2.336864e+51	4.9049484e+50	1.1216947e+51	2.3543752e+50
64	0.49	2.4129616e+51	5.0795687e+50	1.1823512e+51	2.4889886e+50
64	0.5	2.4892067e+51	5.2566392e+50	1.2446033e+51	2.6283196e+50
64	0.51	2.5668327e+51	5.4353276e+50	1.3090847e+51	2.7720171e+50
64	0.52	2.6464399e+51	5.6158449e+50	1.3761488e+51	2.9202393e+50
64	0.53	2.7271321e+51	5.7980077e+50	1.44538e+51	3.0729441e+50
64	0.54	2.8063176e+51	5.9817853e+50	1.5154115e+51	3.2301641e+50
64	0.55	2.8855745e+51	6.1667911e+50	1.587066e+51	3.3917351e+50
64	0.56	2.9694231e+51	6.3535842e+50	1.6628769e+51	3.5580072e+50
64	0.57	3.0526343e+51	6.541859e+50	1.7400016e+51	3.7288596e+50
64	0.58	3.1376728e+51	6.7314622e+50	1.8198502e+51	3.9042481e+50
64	0.59	3.223168e+51	6.9221972e+50	1.9016691e+51	4.0840964e+50
64	0.6	3.3115053e+51	7.1143075e+50	1.9869032e+51	4.2685845e+50
64	0.61	3.400438e+51	7.3076095e+50	2.0742672e+51	4.4576418e+50
64	0.62	3.4878663e+51	7.5019845e+50	2.1624771e+51	4.6512304e+50
64	0.63	3.5776088e+51	7.6974517e+50	2.2538935e+51	4.8493946e+50
64	0.64	3.6690584e+51	7.8938916e+50	2.3481974e+51	5.0520906e+50
64	0.65	3.7610666e+51	8.0911779e+50	2.4446933e+51	5.2592656e+50
64	0.66	3.8526818e+51	8.2894196e+50	2.54277e+51	5.471017e+50
64	0.67	3.943933e+51	8.4884774e+50	2.6424351e+51	5.6872798e+50
64	0.68	4.036534e+51	8.6882402e+50	2.7448431e+51	5.9080033e+50
64	0.69	4.1291508e+51	8.888742e+50	2.8491141e+51	6.133232e+50
64	0.7	4.2222987e+51	9.0898925e+50	2.9556091e+51	6.3629247e+50
64	0.71	4.3158752e+51	9.2916077e+50	3.0642714e+51	6.5970415e+50
64	0.72	4.4094194e+51	9.4938756e+50	3.174782e+51	6.8355905e+50
64	0.73	4.5033872e+51	9.6965976e+50	3.2874727e+51	7.0785163e+50
64	0.74	4.5973989e+51	9.8996979e+50	3.4020752e+51	7.3257764e+50
64	0.75	4.6914004e+51	1.0103204e+51	3.5185503e+51	7.5774028e+50
64	0.76	4.7852899e+51	1.0307003e+51	3.6368203e+51	7.8333224e+50
64	0.77	4.879351e+51	1.0511065e+51	3.7571002e+51	8.0935201e+50
64	0.78	4.9734222e+51	1.0715319e+51	3.8792693e+51	8.357949e+50
64	0.79	5.0672135e+51	1.0919712e+51	4.0030987e+51	8.6265725e+50
64	0.8	5.1608505e+51	1.1124214e+51	4.1286804e+51	8.8993713e+50
64	0.81	5.254306e+51	1.1328757e+51	4.2559879e+51	9.1762928e+50
64	0.82	5.3474199e+51	1.1533295e+51	4.3848843e+51	9.4573018e+50
64	0.83	5.4404333e+51	1.1737781e+51	4.5155597e+51	9.7423583e+50
64	0.84	5.5332662e+51	1.1942159e+51	4.6479436e+51	1.0031414e+51
64	0.85	5.6260229e+51	1.2146379e+51	4.7821195e+51	1.0324422e+51
64	0.86	5.7183425e+51	1.2350397e+51	4.9177746e+51	1.0621341e+51
64	0.87	5.81028e+51	1.2554161e+51	5.0549436e+51	1.092212e+51
64	0.88	5.9018145e+51	1.2757627e+51	5.1935968e+51	1.1226712e+51
64	0.89	5.9928257e+51	1.2960755e+51	5.3336149e+51	1.1535072e+51
64	0.9	6.0833077e+51	1.3163491e+51	5.4749769e+51	1.1847142e+51
64	0.91	6.1730822e+51	1.3365789e+51	5.6175048e+51	1.2162868e+51
64	0.92	6.2624607e+51	1.35676e+51	5.7614639e+51	1.2482192e+51
64	0.93	6.3511393e+51	1.3768882e+51	5.9065595e+51	1.280506e+51
64	0.94	6.439115e+51	1.3969586e+51	6.0527681e+51	1.3131411e+51
64	0.95	6.5266389e+51	1.4169671e+51	6.200307e+51	1.3461188e+51
64	0.96	6.6134122e+51	1.4369092e+51	6.3488757e+51	1.3794328e+51
64	0.97	6.6995309e+51	1.4567805e+51	6.498545e+51	1.4130771e+51
64	0.98	6.7848455e+51	1.4765768e+51	6.6491486e+51	1.4470452e+51
64	0.99	6.8694735e+51	1.4962936e+51	6.8007787e+51	1.4813306e+51
64	1	6.9535799e+51	1.5159269e+51	6.9535799e+51	1.5159269e+51
64	1.01	7.0371073e+51	1.5354725e+51	7.1074784e+51	1.5508272e+51
64	1.02	7.1198308e+51	1.5549263e+51	7.2622274e+51	1.5860248e+51
64	1.03	7.2018855e+51	1.5742841e+51	7.4179421e+51	1.6215126e+51
64	1.04	7.2831131e+51	1.5935419e+51	7.5744376e+51	1.6572836e+51
64	1.05	7.3635778e+51	1.6126958e+51	7.7317567e+51	1.6933306e+51
64	1.06	7.4435568e+51	1.6317417e+51	7.8901702e+51	1.7296462e+51
64	1.07	7.5226464e+51	1.6506757e+51	8.0492316e+51	1.766223e+51
64	1.08	7.6008e+51	1.669494e+51	8.208864e+51	1.8030535e+51
64	1.09	7.6781703e+51	1.6881927e+51	8.3692056e+51	1.84013e+51
64	1.1	7.7552502e+51	1.706768e+51	8.5307753e+51	1.8774448e+51
64	1.11	7.8313293e+51	1.7252162e+51	8.6927755e+51	1.91499e+51
64	1.12	7.9067883e+51	1.7435335e+51	8.8556029e+51	1.9527576e+51
64	1.13	7.9815094e+51	1.7617162e+51	9.0191056e+51	1.9907393e+51
64	1.14	8.0553555e+51	1.7797602e+51	9.1831053e+51	2.0289267e+51
64	1.15	8.128355e+51	1.7976618e+51	9.3476083e+51	2.0673111e+51
64	1.16	8.2007316e+51	1.8154155e+51	9.5128487e+51	2.105882e+51
64	1.17	8.2722508e+51	1.8330213e+51	9.6785334e+51	2.144635e+51
64	1.18	8.3430796e+51	1.8504727e+51	9.844834e+51	2.1835577e+51
64	1.19	8.4130719e+51	1.8677623e+51	1.0011556e+52	2.2226372e+51
64	1.2	8.482076e+51	1.8849176e+51	1.0178491e+52	2.2619011e+51
64	1.21	8.5500374e+51	1.9019129e+51	1.0345545e+52	2.3013146e+51
64	1.22	8.6175856e+51	1.9187439e+51	1.0513454e+52	2.3408676e+51
64	1.23	8.6841502e+51	1.9354082e+51	1.0681505e+52	2.3805521e+51
64	1.24	8.7500886e+51	1.9519017e+51	1.085011e+52	2.4203581e+51
64	1.25	8.8147492e+51	1.9682215e+51	1.1018437e+52	2.4602769e+51
64	1.26	8.8788323e+51	1.9843647e+51	1.1187329e+52	2.5002995e+51
64	1.27	8.9419822e+51	2.0003282e+51	1.1356317e+52	2.5404168e+51
64	1.28	9.0048302e+51	2.0161089e+51	1.1526183e+52	2.5806194e+51
64	1.29	9.0668118e+51	2.0317044e+51	1.1696187e+52	2.6208986e+51
64	1.3	9.1275968e+51	2.0471157e+51	1.1865876e+52	2.6612503e+51
64	1.31	9.1877817e+51	2.062341e+51	1.2035994e+52	2.7016667e+51
64	1.32	9.2469564e+51	2.0773766e+51	1.2205982e+52	2.7421371e+51
64	1.33	9.3054548e+51	2.0922103e+51	1.2376255e+52	2.7826398e+51
64	1.34	9.3631415e+51	2.1068514e+51	1.254661e+52	2.8231809e+51
64	1.35	9.4201503e+51	2.1212953e+51	1.2717203e+52	2.8637486e+51
64	1.36	9.47574e+51	2.1355392e+51	1.2887006e+52	2.9043333e+51
64	1.37	9.5306098e+51	2.1495756e+51	1.3056935e+52	2.9449185e+51
64	1.38	9.5841977e+51	2.1633999e+51	1.3226193e+52	2.9854919e+51
64	1.39	9.6375045e+51	2.1770096e+51	1.3396131e+52	3.0260434e+51
64	1.4	9.6897549e+51	2.1904131e+51	1.3565657e+52	3.0665783e+51
64	1.41	9.7410822e+51	2.203603e+51	1.3734926e+52	3.1070802e+51
64	1.42	9.7914305e+51	2.2165727e+51	1.3903831e+52	3.1475332e+51
64	1.43	9.8407487e+51	2.2293205e+51	1.4072271e+52	3.1879283e+51
64	1.44	9.8888214e+51	2.2418404e+51	1.4239903e+52	3.2282502e+51
64	1.45	9.9362655e+51	2.2541367e+51	1.4407585e+52	3.2684982e+51
64	1.46	9.9826391e+51	2.2662148e+51	1.4574653e+52	3.3086736e+51
64	1.47	1.0028753e+52	2.2780573e+51	1.4742267e+52	3.3487443e+51
64	1.48	1.0073664e+52	2.2896742e+51	1.4909022e+52	3.3887179e+51
64	1.49	1.0117335e+52	2.3010548e+51	1.5074828e+52	3.4285717e+51
64	1.5	1.0160159e+52	2.3121984e+51	1.5240238e+52	3.4682976e+51
64	1.51	1.0202663e+52	2.3231027e+51	1.5406021e+52	3.5078851e+51
64	1.52	1.0244099e+52	2.3337753e+51	1.5571031e+52	3.5473385e+51
64	1.53	1.0284756e+52	2.3442035e+51	1.5735676e+52	3.5866314e+51
64	1.54	1.0324284e+52	2.3543891e+51	1.5899398e+52	3.6257591e+51
64	1.55	1.0363677e+52	2.3643314e+51	1.6063699e+52	3.6647136e+51
64	1.56	1.0401219e+52	2.3740254e+51	1.6225901e+52	3.7034796e+51
64	1.57	1.0439509e+52	2.3834704e+51	1.6390029e+52	3.7420485e+51
64	1.58	1.047659e+52	2.3926733e+51	1.6553012e+52	3.7804238e+51
64	1.59	1.0512566e+52	2.4016228e+51	1.6714981e+52	3.8185803e+51
64	1.6	1.0547742e+52	2.4103179e+51	1.6876388e+52	3.8565087e+51
64	1.61	1.0582366e+52	2.4187598e+51	1.7037609e+52	3.8942033e+51
64	1.62	1.0616469e+52	2.4269482e+51	1.719868e+52	3.9316562e+51
64	1.63	1.0648808e+52	2.434879e+51	1.7357557e+52	3.9688527e+51
64	1.64	1.0680039e+52	2.4425514e+51	1.7515264e+52	4.0057843e+51
64	1.65	1.0711285e+52	2.4499652e+51	1.767362e+52	4.0424426e+51
64	1.66	1.0741741e+52	2.4571171e+51	1.783129e+52	4.0788144e+51
64	1.67	1.0770505e+52	2.4640096e+51	1.7986743e+52	4.114896e+51
64	1.68	1.0797577e+52	2.4706398e+51	1.813993e+52	4.1506749e+51
64	1.69	1.0824572e+52	2.4770055e+51	1.8293527e+52	4.1861392e+51
64	1.7	1.0850778e+52	2.4831067e+51	1.8446323e+52	4.2212814e+51
64	1.71	1.0876146e+52	2.4889428e+51	1.859821e+52	4.2560922e+51
64	1.72	1.0900349e+52	2.4945121e+51	1.87486e+52	4.2905609e+51
64	1.73	1.0923537e+52	2.4998134e+51	1.8897718e+52	4.3246771e+51
64	1.74	1.0945601e+52	2.5048456e+51	1.9045346e+52	4.3584313e+51
64	1.75	1.0966815e+52	2.5096077e+51	1.9191927e+52	4.3918135e+51
64	1.76	1.0987014e+52	2.5140996e+51	1.9337145e+52	4.4248153e+51
64	1.77	1.1005871e+52	2.5183221e+51	1.9480392e+52	4.4574301e+51
64	1.78	1.1023846e+52	2.5222723e+51	1.9622445e+52	4.4896447e+51
64	1.79	1.1040988e+52	2.5259513e+51	1.9763368e+52	4.5214527e+51
64	1.8	1.1056911e+52	2.5293567e+51	1.990244e+52	4.5528421e+51
64	1.81	1.107178e+52	2.5324884e+51	2.0039921e+52	4.5838041e+51
64	1.82	1.1085483e+52	2.535347e+51	2.0175578e+52	4.6143315e+51
64	1.83	1.1097862e+52	2.5379316e+51	2.0309088e+52	4.6444149e+51
64	1.84	1.1109034e+52	2.5402413e+51	2.0440623e+52	4.6740439e+51
64	1.85	1.1119037e+52	2.5422757e+51	2.0570219e+52	4.7032101e+51
64	1.86	1.1127702e+52	2.5440346e+51	2.0697525e+52	4.7319044e+51
64	1.87	1.1135224e+52	2.5455174e+51	2.0822869e+52	4.7601175e+51
64	1.88	1.1141677e+52	2.5467258e+51	2.0946353e+52	4.7878445e+51
64	1.89	1.1147085e+52	2.547658e+51	2.1067991e+52	4.8150736e+51
64	1.9	1.1151242e+52	2.5483143e+51	2.1187359e+52	4.8417972e+51
64	1.91	1.1154093e+52	2.5486948e+51	2.1304318e+52	4.868007e+51
64	1.92	1.1156157e+52	2.5487983e+51	2.1419821e+52	4.8936927e+51
64	1.93	1.1156909e+52	2.5486256e+51	2.1532835e+52	4.9188473e+51
64	1.94	1.1156704e+52	2.5481766e+51	2.1644005e+52	4.9434626e+51
64	1.95	1.1155403e+52	2.547451e+51	2.1753036e+52	4.9675295e+51
64	1.96	1.1152917e+52	2.54645e+51	2.1859718e+52	4.991042e+51
64	1.97	1.1149488e+52	2.5451727e+51	2.1964491e+52	5.0139902e+51
64	1.98	1.1145032e+52	2.5436194e+51	2.2067163e+52	5.0363665e+51
64	1.99	1.1139396e+52	2.5417906e+51	2.2167399e+52	5.0581632e+51
64	2	1.1132857e+52	2.5396866e+51	2.2265715e+52	5.0793732e+51
64	2.01	1.1125382e+52	2.5373073e+51	2.2362017e+52	5.0999877e+51
64	2.02	1.1116878e+52	2.5346535e+51	2.2456093e+52	5.1200002e+51
64	2.03	1.1107379e+52	2.5317273e+51	2.2547979e+52	5.1394064e+51
64	2.04	1.109677e+52	2.5285294e+51	2.2637412e+52	5.1582e+51
64	2.05	1.108502e+52	2.5250583e+51	2.272429e+52	5.1763695e+51
64	2.06	1.107225e+52	2.5213145e+51	2.2808835e+52	5.1939079e+51
64	2.07	1.1058734e+52	2.5172987e+51	2.2891578e+52	5.2108083e+51
64	2.08	1.1044154e+52	2.5130111e+51	2.2971839e+52	5.2270631e+51
64	2.09	1.1028568e+52	2.5084523e+51	2.3049708e+52	5.2426653e+51
64	2.1	1.1012055e+52	2.5036229e+51	2.3125316e+52	5.257608e+51
64	2.11	1.0994549e+52	2.4985231e+51	2.3198499e+52	5.2718838e+51
64	2.12	1.0976183e+52	2.4931553e+51	2.3269507e+52	5.2854893e+51
64	2.13	1.0956787e+52	2.4875193e+51	2.3337957e+52	5.2984161e+51
64	2.14	1.0936425e+52	2.4816135e+51	2.340395e+52	5.3106529e+51
64	2.15	1.0915218e+52	2.4754422e+51	2.3467719e+52	5.3222008e+51
64	2.16	1.0893082e+52	2.4690092e+51	2.3529057e+52	5.3330598e+51
64	2.17	1.0870125e+52	2.4623121e+51	2.3588171e+52	5.3432172e+51
64	2.18	1.0846235e+52	2.4553571e+51	2.3644793e+52	5.3526784e+51
64	2.19	1.0821468e+52	2.4481312e+51	2.3699015e+52	5.3614073e+51
64	2.2	1.0795882e+52	2.4406609e+51	2.375094e+52	5.3694539e+51
64	2.21	1.0769404e+52	2.4329288e+51	2.3800383e+52	5.3767727e+51
64	2.22	1.0742165e+52	2.4249388e+51	2.3847606e+52	5.3833641e+51
64	2.23	1.0714083e+52	2.41669e+51	2.3892405e+52	5.3892188e+51
64	2.24	1.0685178e+52	2.4081847e+51	2.3934798e+52	5.3943337e+51
64	2.25	1.0655526e+52	2.39942e+51	2.3974934e+52	5.398695e+51
64	2.26	1.062508e+52	2.3903854e+51	2.4012682e+52	5.4022711e+51
64	2.27	1.059387e+52	2.3811096e+51	2.4048084e+52	5.4051187e+51
64	2.28	1.0561991e+52	2.371608e+51	2.4081339e+52	5.4072663e+51
64	2.29	1.052943e+52	2.3618615e+51	2.4112395e+52	5.4086629e+51
64	2.3	1.0496028e+52	2.3518555e+51	2.4140864e+52	5.4092676e+51
64	2.31	1.0461921e+52	2.3416026e+51	2.4167038e+52	5.4091019e+51
64	2.32	1.0427082e+52	2.3311237e+51	2.4190831e+52	5.408207e+51
64	2.33	1.0391659e+52	2.3204066e+51	2.4212566e+52	5.4065473e+51
64	2.34	1.03555e+52	2.3094373e+51	2.423187e+52	5.4040832e+51
64	2.35	1.031864e+52	2.2982528e+51	2.4248804e+52	5.4008942e+51
64	2.36	1.0281143e+52	2.2868277e+51	2.4263496e+52	5.3969133e+51
64	2.37	1.0243067e+52	2.275163e+51	2.4276068e+52	5.3921363e+51
64	2.38	1.0204409e+52	2.2632584e+51	2.4286493e+52	5.3865551e+51
64	2.39	1.0165128e+52	2.2511055e+51	2.4294655e+52	5.380142e+51
64	2.4	1.0125284e+52	2.2386949e+51	2.4300681e+52	5.3728677e+51
64	2.41	1.008486e+52	2.2260417e+51	2.4304513e+52	5.3647605e+51
64	2.42	1.0043871e+52	2.2132398e+51	2.4306167e+52	5.3560402e+51
64	2.43	1.0002314e+52	2.2002018e+51	2.4305623e+52	5.3464904e+51
64	2.44	9.9602066e+51	2.1869415e+51	2.4302904e+52	5.3361373e+51
64	2.45	9.9176922e+51	2.1734827e+51	2.4298346e+52	5.3250327e+51
64	2.46	9.8746125e+51	2.159794e+51	2.4291547e+52	5.3130933e+51
64	2.47	9.8311402e+51	2.1459295e+51	2.4282916e+52	5.3004459e+51
64	2.48	9.7872847e+51	2.1318293e+51	2.4272466e+52	5.2869367e+51
64	2.49	9.7429863e+51	2.1174908e+51	2.4260036e+52	5.2725522e+51
64	2.5	9.698225e+51	2.1029266e+51	2.4245562e+52	5.2573166e+51
64	2.51	9.6530542e+51	2.0881737e+51	2.4229166e+52	5.2413161e+51
64	2.52	9.6074193e+51	2.0732543e+51	2.4210697e+52	5.2246008e+51
64	2.53	9.5615102e+51	2.058123e+51	2.4190621e+52	5.2070512e+51
64	2.54	9.5152154e+51	2.0427707e+51	2.4168647e+52	5.1886376e+51
64	2.55	9.4685038e+51	2.0271972e+51	2.4144685e+52	5.1693527e+51
64	2.56	9.4213756e+51	2.0113271e+51	2.4118722e+52	5.1489973e+51
64	2.57	9.3739814e+51	1.9953039e+51	2.4091132e+52	5.127931e+51
64	2.58	9.3264555e+51	1.9793155e+51	2.4062255e+52	5.1066339e+51
64	2.59	9.2790702e+51	1.9630543e+51	2.4032792e+52	5.0843107e+51
64	2.6	9.2315256e+51	1.9465531e+51	2.4001967e+52	5.0610381e+51
64	2.61	9.1838367e+51	1.9300284e+51	2.3969814e+52	5.0373741e+51
64	2.62	9.135977e+51	1.913372e+51	2.393626e+52	5.0130347e+51
64	2.63	9.0877297e+51	1.8964699e+51	2.3900729e+52	4.9877158e+51
64	2.64	9.0390326e+51	1.8794726e+51	2.3863046e+52	4.9618076e+51
64	2.65	8.9900702e+51	1.8624252e+51	2.3823686e+52	4.9354267e+51
64	2.66	8.9407909e+51	1.8452815e+51	2.3782504e+52	4.9084488e+51
64	2.67	8.8912631e+51	1.827991e+51	2.3739672e+52	4.8807361e+51
64	2.68	8.8415126e+51	1.8105011e+51	2.3695254e+52	4.8521428e+51
64	2.69	8.7915846e+51	1.7928391e+51	2.3649363e+52	4.8227372e+51
64	2.7	8.7414784e+51	1.7749459e+51	2.3601992e+52	4.792354e+51
64	2.71	8.6940149e+51	1.7567852e+51	2.356078e+52	4.760888e+51
64	2.72	8.6457772e+51	1.7384691e+51	2.3516514e+52	4.7286359e+51
64	2.73	8.597276e+51	1.7199515e+51	2.3470563e+52	4.6954676e+51
64	2.74	8.5482811e+51	1.7014521e+51	2.342229e+52	4.6619788e+51
64	2.75	8.500159e+51	1.6831376e+51	2.3375437e+52	4.6286284e+51
